results/m26.t1.img_0010.jaz.stars.txt:1 26 2018/09/21 10:33:42.00 30 HD102224 7.3700 30.8280 12.1344 -5.0847 12.0002 -5.2224 0.1922
results/m26.t1.img_0040.jaz.stars.txt:1 26 2018/09/21 11:37:31.00 30 HD103287 17.6060 33.7170 6.9479 12.1393 6.9615 11.9481 0.1917
results/m28.t2.img_0029.jaz.stars.txt:1 28 2018/09/21 07:51:20.00 30 HD045542 10.8840 72.6720 -4.5125 0.5639 -4.6961 0.5094 0.1915
results/m27.t1.img_0067.jaz.stars.txt:1 27 2018/09/20 11:27:46.00 30 HD095310 12.9290 49.5200 7.2273 5.3416 7.2040 5.1528 0.1903
results/m28.t2.img_0026.jaz.stars.txt:1 28 2018/09/21 07:45:20.00 30 HD042995 13.7600 71.9790 -3.3401 5.4558 -3.5061 5.5485 0.1901
results/m26.t1.img_0010.jaz.stars.txt:1 26 2018/09/21 10:33:42.00 30 HD092787 13.1440 40.0260 -3.2594 4.4687 -3.4203 4.3679 0.1898
results/m28.t2.img_0004.jaz.stars.txt:1 28 2018/09/21 07:01:19.00 30 HD037202 11.6790 72.0750 -3.5096 1.9110 -3.6965 1.9372 0.1888
results/m28.t2.img_0005.jaz.stars.txt:1 28 2018/09/21 07:03:19.00 30 HD037202 12.0460 72.3680 -3.9952 2.5389 -4.1799 2.5773 0.1886
results/m27.t1.img_0039.jaz.stars.txt:1 27 2018/09/20 10:27:48.00 30 HD082635 15.1880 55.1560 -2.0193 9.1230 -1.9915 9.3093 0.1883
results/m27.t1.img_0055.jaz.stars.txt:1 27 2018/09/20 10:59:49.00 30 HD087696 14.3050 55.9620 -3.3460 7.6385 -3.1877 7.7396 0.1879
results/m28.t2.img_0007.jaz.stars.txt:1 28 2018/09/21 07:07:19.00 30 HD037202 12.7840 72.9520 -4.9617 3.8014 -5.1298 3.8839 0.1873
results/m25.t1.img_0092.jaz.stars.txt:1 25 2018/09/21 10:08:6.00 30 HD112185 7.7200 14.1900 13.4334 -3.6521 13.2522 -3.6875 0.1846
results/m27.t1.img_0041.jaz.stars.txt:1 27 2018/09/20 10:31:48.00 30 HD080493 16.7620 59.0190 -8.2922 11.9159 -8.2352 11.7405 0.1844
results/m28.t2.img_0017.jaz.stars.txt:1 28 2018/09/21 07:27:20.00 30 HD042995 10.4810 69.3670 1.0112 -0.1214 0.8309 -0.0835 0.1842
results/m27.t1.img_0064.jaz.stars.txt:1 27 2018/09/20 11:17:49.00 30 HD090277 13.3400 57.0790 -5.1936 6.0279 -5.3160 6.1655 0.1841
results/m28.t2.img_0016.jaz.stars.txt:1 28 2018/09/21 07:25:20.00 30 HD042995 10.1200 69.0750 1.5045 -0.7313 1.3575 -0.8412 0.1835
results/m28.t2.img_0013.jaz.stars.txt:1 28 2018/09/21 07:19:19.00 30 HD044478 7.6110 66.9950 5.0454 -4.9745 4.8844 -5.0622 0.1834
